id,last_name,first_name,title,address,city,zip_code,phone_number,email,social_security_regime,birth_date,effective_date,spouse_birth_date,num_children,source,child1_birth_date,child2_birth_date,child3_birth_date,child4_birth_date,child5_birth_date,submission_date,medical_care,hospitalization,optical,dental,age_at_submission,current_age,spouse_age_at_submission,spouse_current_age,child1_age_at_submission,child1_current_age,child2_age_at_submission,child2_current_age,child3_age_at_submission,child3_current_age,child4_age_at_submission,child4_current_age,child5_age_at_submission,child5_current_age,spouse_age_diff,child_age_diff,days_to_effective,social_security_regime_encoded,regime_score,source_score,zip_score,coverage_score,children_score,age_score,email_quality,phone_quality,contact_quality_score,priority_score,days_since_submission,freshness_multiplier,adjusted_score,segment,is_anomaly,anomaly_score
14298,Morin,Jean,Mme,131 Rue des Fleurs,Rennes,35000,749045574,jeanmorin35@gmail.com,Régime général,1971-04-04,2022-11-24,1974-07-16,0,ORANGE_01_09,2002-09-26,,,,,,3,1,2,4,-999,54,-999,51,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.47962123833707737
12117,Morin,Jean,M,58 Rue République,Boulogne-Billancourt,92100,754734751,jeanmorin56@hotmail.fr,Alsace-Moselle,1943-10-16,2019-08-24,,0,web,,,,,,,2,3,4,2,-999,82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,1,11,0,0.0,0.5,1.0,1.5,13.5,,,,1,0,-0.4511082164675208
14615,Morin,Jean,Mme,144 Rue de la Paix,Montpellier,34000,652326137,jeanmorin@hotmail.fr,Régime général,1943-11-09,2021-07-20,,0,web,2006-05-19,2019-05-16,2017-03-04,,,,4,4,1,1,-999,82,-999,-999,-999,19,-999,6,-999,8,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,,3,0,-0.5510808548035737
9021,Morin,Jean,Mme,42 Rue Nationale,Nîmes,30000,647373670,jeanmorin@orange.fr,Régime général,1995-10-27,2024-01-30,,0,MH-30M,2014-02-26,2021-02-18,2022-06-11,,,,2,4,3,3,-999,30,-999,-999,-999,11,-999,4,-999,3,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.4276597201579727
4483,Muller,Jean,Mme,9 Rue de la Paix,Paris,75001,724938350,jeanmuller22@gmail.com,Régime général,2000-12-23,2025-04-08,2004-07-25,0,Celibataire_178_Vital,,,,,,,1,2,3,4,-999,24,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.4892850658122257
12718,Muller,Jean,Mme,145 Rue des Fleurs,Nîmes,30000,691384426,jeanmuller@gmail.com,Régime général,1979-07-17,2022-02-26,1983-03-06,4,couple30_54_Vital,2002-12-03,2009-02-17,2019-01-25,2019-04-28,,2021-02-12,4,2,2,4,41,46,37,42,18,23,11,16,2,6,1,6,-999,-999,4.0,23,379,1,0.5,1,0,12,3,0.5,0.5,1.0,1.5,19.5,1751.0,0.2,3.9,2,1,-0.6575913358881339
2973,Nicolas,Jean,M,134 Rue de la Paix,Dijon,21000,665845632,jeannicolas@orange.fr,Régime général,2003-07-11,2024-06-05,,0,fb-compagne-2023,,,,,,,3,2,4,2,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,,4,0,-0.4236591232583423
4754,Nicolas,Jean,M,180 Rue République,Rennes,35000,665426999,jeannicolas@orange.fr,Régime général,1961-02-05,2019-04-24,1962-02-22,0,DR,,,,,,,4,4,4,4,-999,64,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.48173212211397903
12001,Perrin,Jean,M,82 Rue des Fleurs,Montreuil,93100,783563592,jeanperrin@yahoo.fr,Régime général,1940-09-26,2019-05-21,1941-07-05,0,web,,,,,,,3,4,4,3,-999,85,-999,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.42623072076264773
8544,Petit,Jean,Mme,129 Rue de la Paix,Toulouse,31000,606754054,jeanpetit@orange.fr,Régime général,2000-06-28,2024-01-23,,0,web,,,,,,2023-08-12,1,2,3,2,23,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,164,1,0.5,0,0,8,0,0.0,0.5,1.0,1.5,10.0,840.0,0.2,2.0,3,0,-0.5493329998093791
15712,Richard,Jean,M,120 Rue République,Le Havre,76600,798224214,jeanrichard82@orange.fr,Régime général,2002-08-02,2025-07-15,,0,MH-80,,,,,,,3,2,2,3,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.40684265027772093
6194,Richard,Jean,Mme,190 Rue Nationale,Saint-Étienne,42000,770167100,jeanrichard@hotmail.fr,Régime général,1968-01-04,2019-10-08,,0,Celibataire_45_Eric,,,,,,2019-08-10,4,4,2,1,51,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,59,1,0.5,1,0,11,0,1.0,0.5,1.0,1.5,16.0,2303.0,0.2,3.2,4,0,-0.5409118994430118
14660,Richard,Jean,Mme,10 Rue Victor Hugo,Rennes,35000,730483886,jeanrichard@hotmail.fr,Régime général,1955-02-20,2019-05-26,,0,web,,,,,,,3,4,3,4,-999,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.4280558957344612
3372,Richard,Jean,M,97 Rue des Fleurs,Paris,75001,659471373,jeanrichard@yahoo.fr,Régime général,1968-10-24,2021-12-17,,0,web,,,,,,2021-11-11,3,2,2,4,53,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,36,1,0.5,0,1,11,0,1.0,0.5,1.0,1.5,15.0,1479.0,0.2,3.0,0,0,-0.46723536680859923
10904,Robert,Jean,Mme,187 Rue République,Rennes,35000,775977028,jeanrobert@sfr.fr,Régime général,1998-05-15,2022-04-23,,0,MH-50M-Eric,,,,,,2022-10-03,3,2,2,2,24,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,1153.0,0.2,2.6,3,0,-0.45232273900480524
1806,Rousseau,Jean,Mme,190 Rue de la Paix,Paris,75001,623965753,jeanrousseau@free.fr,Alsace-Moselle,1952-12-28,2025-11-07,1949-03-18,0,MH2,,,,,,,3,4,3,4,-999,72,-999,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,1,1,12,0,0.0,0.5,1.0,1.5,15.5,,,,4,0,-0.459473940961961
3460,Rousseau,Jean,Mme,108 Rue Victor Hugo,Montpellier,34000,770287489,jeanrousseau@yahoo.fr,Régime agricole,1982-03-07,2021-10-23,,1,web,2003-02-20,,,,,2021-03-08,3,2,4,4,39,43,-999,-999,18,22,-999,-999,-999,-999,-999,-999,-999,-999,,21,229,4,0.5,0,0,12,1,0.5,0.5,1.0,1.5,15.5,1727.0,0.2,3.1,0,0,-0.5647436956082237
3639,Roussel,Jean,Mme,193 Rue République,Villeurbanne,69100,717438818,jeanroussel6@gmail.com,Régime général,2001-10-02,2023-04-07,,0,MH50-Eric,,,,,,2023-11-01,3,1,3,4,22,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,759.0,0.2,3.0,4,0,-0.4992033725016657
8893,Roussel,Jean,Mme,66 Rue des Fleurs,Nantes,44000,735922558,jeanroussel71@hotmail.fr,Régime général,1996-05-25,2020-10-14,,0,web,,,,,,2020-02-10,4,2,3,3,23,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,247,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,14.0,2119.0,0.2,2.8,0,0,-0.5105337700743552
13254,Simon,Jean,M,183 Rue République,Paris,75001,763525491,jeansimon39@hotmail.fr,Régime général,1988-01-19,2024-01-28,1993-07-13,0,web,2022-04-16,2016-12-12,,,,,3,3,2,4,-999,37,-999,32,-999,3,-999,8,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.41993343058805144
9421,Simon,Jean,M,78 Rue de la Paix,Montpellier,34000,647826275,jeansimon39@laposte.net,Régime général,1975-02-21,2019-08-16,,0,DR,1997-02-09,,,,,,2,4,4,2,-999,50,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.45988296588390304
6863,Simon,Jean,M,45 Rue Nationale,Strasbourg,67000,728052094,jeansimon@hotmail.fr,Régime agricole,1976-05-16,2025-03-20,,0,web,2009-07-01,2020-05-03,2013-07-20,,,,3,3,4,2,-999,49,-999,-999,-999,16,-999,5,-999,12,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.45072585256047865
2066,Simon,Jean,M,150 Rue de la Paix,Boulogne-Billancourt,92100,773494385,jeansimon@laposte.net,Régime général,1988-06-27,2020-07-27,1991-01-20,0,web,2016-06-19,,,,,,3,3,4,3,-999,37,-999,34,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.40767598711643854
10522,Simon,Jean,M,200 Rue Victor Hugo,Nantes,44000,624361618,jeansimon@yahoo.fr,Régime général,1951-01-14,2022-05-25,,0,web,2019-12-01,1998-05-19,,,,,3,2,4,2,-999,74,-999,-999,-999,6,-999,27,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,,1,0,-0.4178692129268752
11985,Thomas,Jean,Mme,53 Rue Nationale,Argenteuil,95100,713889106,jeanthomas82@sfr.fr,Régime général,1971-01-14,2022-01-06,,2,web,2007-02-22,2007-02-18,,,,2022-02-01,2,4,3,4,51,54,-999,-999,14,18,14,18,-999,-999,-999,-999,-999,-999,,37,0,1,0.5,0,1,12,2,1.0,0.5,1.0,1.5,18.0,1397.0,0.2,3.6,0,0,-0.5210715517196504
13850,Vincent,Jean,M,52 Rue République,Versailles,78000,734534181,jeanvincent@yahoo.fr,Régime général,1944-06-28,2021-08-04,,0,couple30_54_Eric,,,,,,2021-03-06,3,4,3,3,76,81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,151,1,0.5,1,0,12,0,1.5,0.5,1.0,1.5,16.5,1729.0,0.2,3.3,0,0,-0.49746237048373204
11894,André,Julie,M,132 Rue Victor Hugo,Nantes,44000,689807036,julie.andre@gmail.com,Régime général,1987-07-11,2025-08-22,,0,web,,,,,,2025-10-07,3,1,4,3,38,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.5,0.5,1.0,1.5,14.5,53.0,0.4134026037672293,5.99,1,0,-0.49192628199969507
1747,André,Julie,Mme,34 Rue République,Angers,49000,668732092,julie.andre@orange.fr,Régime général,1952-07-28,2025-06-24,,0,MH-60S,,,,,,2025-03-06,3,3,2,3,72,73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,110,1,0.5,1,0,11,0,1.5,0.5,1.0,1.5,15.5,268.0,0.2,3.1,0,0,-0.46178213873505286
7541,André,Julie,Mme,133 Rue Nationale,Grenoble,38000,669297046,julie.andre@orange.fr,Régime général,1993-05-25,2020-07-19,,0,DR,2020-06-22,2018-11-27,,,,,3,2,3,2,-999,32,-999,-999,-999,5,-999,7,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.4046575340255704
14738,André,Julie,M,113 Rue des Fleurs,Le Havre,76600,667876235,julie.andre@yahoo.fr,Régime général,1986-12-13,2025-07-09,1986-01-06,2,MH2,2016-04-24,2020-05-13,,,,2025-12-05,2,4,2,2,39,38,39,39,9,9,5,5,-999,-999,-999,-999,-999,-999,0.0,30,0,1,0.5,1,0,10,2,0.5,0.5,1.0,1.5,17.5,-6.0,1.1051709180756475,19.34,2,0,-0.5543056153492558
14574,Bernard,Julie,M,148 Rue des Fleurs,Argenteuil,95100,664136997,julie.bernard18@laposte.net,Régime général,1978-07-13,2023-05-03,,0,web,,,,,,,1,2,3,1,-999,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,7,0,0.0,0.5,1.0,1.5,10.0,,,,3,0,-0.5528741806319687
9690,Bernard,Julie,M,66 Rue de la Paix,Reims,51100,759378527,julie.bernard@sfr.fr,Régime TNS,1992-08-24,2023-07-26,,0,PROGES,2017-05-17,,,,,,4,1,4,3,-999,33,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,1,0,12,0,0.0,0.5,1.0,1.5,16.5,,,,4,0,-0.5306542563582206
13098,Bernard,Julie,Mme,48 Rue République,Argenteuil,95100,770498244,julie.bernard@sfr.fr,Régime général,1944-03-19,2023-08-29,1945-09-23,0,web,2004-12-21,1998-07-21,,,,,4,3,2,3,-999,81,-999,80,-999,20,-999,27,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.4206557105039692
11431,Blanc,Julie,Mme,166 Rue Nationale,Angers,49000,781211071,julie.blanc91@orange.fr,Régime agricole,1971-03-28,2019-09-05,,0,web,,,,,,2019-06-08,3,4,4,4,48,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,89,4,0.5,0,0,12,0,0.5,0.5,1.0,1.5,15.5,2366.0,0.2,3.1,1,0,-0.5245996989438011
2150,Blanc,Julie,Mme,156 Rue de la Paix,Le Havre,76600,797468993,julie.blanc@gmail.com,Alsace-Moselle,1945-08-22,2024-02-17,,0,web,2002-10-16,,,,,,2,3,3,3,-999,80,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,11,0,0.0,0.5,1.0,1.5,13.5,,,,1,0,-0.4315848202355713
15556,Blanc,Julie,M,168 Rue Nationale,Reims,51100,794581923,julie.blanc@gmail.com,Régime général,1972-03-18,2023-10-05,1975-06-27,0,web,2013-12-01,1999-07-12,,,,,2,2,4,4,-999,53,-999,50,-999,12,-999,26,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.45191042266864734
6599,Bonnet,Julie,M,9 Rue République,Villeurbanne,69100,696268911,julie.bonnet@sfr.fr,Régime général,1985-08-08,2021-11-26,1982-10-07,0,MH-12M,2021-12-18,2005-12-02,2013-05-01,2004-11-07,,,2,3,2,3,-999,40,-999,43,-999,3,-999,20,-999,12,-999,21,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.40841484587061033
13597,Clement,Julie,M,122 Rue Victor Hugo,Dijon,21000,727285183,julie.clement36@hotmail.fr,Régime général,1986-04-09,2023-04-28,,2,web,2017-12-27,2016-12-15,,,,2023-05-04,4,3,2,2,37,39,-999,-999,5,7,6,8,-999,-999,-999,-999,-999,-999,,31,0,1,0.5,0,0,11,2,0.5,0.5,1.0,1.5,16.5,940.0,0.2,3.3,0,0,-0.509011319178554
10656,Clement,Julie,Mme,79 Rue République,Rennes,35000,726936570,julie.clement@free.fr,Régime général,1958-03-27,2022-07-11,1953-08-09,2,web,2002-02-20,2016-12-03,,,,2022-06-07,2,3,3,4,64,67,68,72,20,23,5,8,-999,-999,-999,-999,-999,-999,4.0,44,34,1,0.5,0,0,12,2,1.0,0.5,1.0,1.5,19.0,1271.0,0.2,3.8,2,0,-0.5706612322433336
15834,Clement,Julie,M,174 Rue République,Lille,59000,791377353,julie.clement@yahoo.fr,Régime général,1999-04-20,2019-11-30,,0,MH-50M-Eric,,,,,,,4,4,1,4,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.5274222374273404
16090,Clement,Julie,M,174 Rue République,Lille,59000,791377353,julie.clement@yahoo.fr,Régime général,1999-04-20,2019-11-30,,0,MH-50M-Eric,,,,,,,4,4,1,4,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.5274222374273404
774,David,Julie,Mme,171 Rue de la Paix,Nice,6000,783334303,julie.david@gmail.com,Alsace-Moselle,1961-05-15,2025-04-22,,0,web,,,,,,2025-11-04,1,3,3,3,64,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,10,0,1.0,0.5,1.0,1.5,13.5,25.0,0.6592406302004438,8.9,3,0,-0.5075744414198258
3342,David,Julie,M,132 Rue Victor Hugo,Lyon,69001,701077250,julie.david@gmail.com,Régime général,1979-05-26,2021-07-31,,0,web,2009-08-22,2021-03-24,2019-05-19,2016-11-25,,,3,2,3,4,-999,46,-999,-999,-999,16,-999,4,-999,6,-999,9,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.42273643176646525
8500,Dumont,Julie,Mme,28 Rue République,Strasbourg,67000,771091766,julie.dumont@laposte.net,Régime général,1959-08-03,2024-10-13,,0,web,2000-02-08,2014-10-06,,,,,4,2,2,4,-999,66,-999,-999,-999,25,-999,11,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.44512195475071303
2752,Dumont,Julie,Mme,31 Rue République,Créteil,94000,610817831,julie.dumont@orange.fr,Régime général,1961-10-09,2024-10-15,,0,web,,,,,,2024-09-10,3,4,2,2,62,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,35,1,0.5,0,1,11,0,1.0,0.5,1.0,1.5,15.0,445.0,0.2,3.0,1,0,-0.480365738873267
5409,Dumont,Julie,M,186 Rue Nationale,Marseille,13001,711110382,julie.dumont@orange.fr,Alsace-Moselle,2003-09-11,2024-09-24,,0,couple30_54_Vital,,,,,,,2,2,1,3,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,1,0,8,0,0.0,0.5,1.0,1.5,11.5,,,,3,0,-0.5006935747973299
15037,Dupont,Julie,M,68 Rue Victor Hugo,Le Havre,76600,659000136,julie.dupont@free.fr,Régime général,1984-06-22,2020-07-09,1987-11-15,2,MH-32MC,2012-09-26,2006-07-18,2020-11-26,,,2020-02-06,2,2,4,3,35,41,32,38,7,13,13,19,-999,5,-999,-999,-999,-999,3.0,22,154,1,0.5,1,0,11,2,0.0,0.5,1.0,1.5,17.0,2123.0,0.2,3.4,2,0,-0.5391096310772394
2285,Dupont,Julie,M,68 Rue de la Paix,Créteil,94000,752448649,julie.dupont@laposte.net,Régime général,1979-10-14,2024-03-09,,2,web,2004-11-16,2009-09-21,,,,2024-03-03,2,4,3,4,44,46,-999,-999,19,21,14,16,-999,-999,-999,-999,-999,-999,,25,6,1,0.5,0,1,12,2,0.5,0.5,1.0,1.5,17.5,636.0,0.2,3.5,0,0,-0.5214699780843326
503,Dupont,Julie,Mme,193 Rue de la Paix,Montreuil,93100,656523734,julie.dupont@orange.fr,Hors sécu,1952-01-12,2019-11-30,1949-11-21,2,web,2005-07-26,2016-02-05,,,,2019-02-09,3,2,2,2,67,73,69,76,13,20,3,9,-999,-999,-999,-999,-999,-999,2.0,54,294,5,0.8,0,1,9,2,1.5,0.5,1.0,1.5,15.8,2485.0,0.2,3.16,2,1,-0.6338289588942762
6108,Durand,Julie,Mme,153 Rue République,Reims,51100,781621215,julie.durand62@hotmail.fr,Hors sécu,1962-01-22,2022-09-20,1965-06-05,0,web,,,,,,2022-11-07,4,3,2,4,60,63,57,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.0,0,0,5,0.8,0,0,12,0,1.0,0.5,1.0,1.5,17.3,1118.0,0.2,3.46,2,0,-0.58529138584215
11614,Durand,Julie,M,45 Rue des Fleurs,Nantes,44000,744247745,julie.durand@free.fr,Régime général,1975-12-09,2024-08-29,1979-03-28,0,fb-mutuelle-senior-mars-1,2011-01-17,2008-11-24,,,,,2,3,3,2,-999,50,-999,46,-999,14,-999,17,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.4069016870776744
11754,Durand,Julie,M,190 Rue Victor Hugo,Lyon,69001,705337599,julie.durand@hotmail.fr,Régime général,1980-05-06,2021-02-02,,0,web,2021-12-01,,,,,,3,3,2,2,-999,45,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,,3,0,-0.4114864774497832
710,Faure,Julie,M,142 Rue Victor Hugo,Toulouse,31000,676417268,julie.faure13@sfr.fr,Régime général,1999-04-01,2019-11-07,,0,web,,,,,,2019-01-09,4,3,4,2,19,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,302,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,14.0,2516.0,0.2,2.8,0,0,-0.5407315541630642
7491,Faure,Julie,Mme,72 Rue République,Nantes,44000,730561856,julie.faure87@laposte.net,Régime général,1958-03-02,2021-07-09,,1,MH-12M,2019-05-07,,,,,2021-06-06,2,3,3,2,63,67,-999,-999,2,6,-999,-999,-999,-999,-999,-999,-999,-999,,61,33,1,0.5,1,0,10,1,1.0,0.5,1.0,1.5,16.0,1637.0,0.2,3.2,0,0,-0.4761067055553714
7137,Faure,Julie,Mme,105 Rue Nationale,Angers,49000,637400644,julie.faure@gmail.com,Régime général,1989-07-03,2021-02-15,1989-06-04,0,web,,,,,,,3,2,3,3,-999,36,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,,1,0,-0.401209905429892
8795,Faure,Julie,M,106 Rue de la Paix,Reims,51100,657349755,julie.faure@gmail.com,Régime général,1944-09-23,2019-03-02,1944-09-01,0,MH-50M-Eric,2018-10-19,2005-11-04,2007-01-23,,,,4,4,2,2,-999,81,-999,81,-999,7,-999,20,-999,18,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.4699734583503468
4199,Faure,Julie,Mme,152 Rue Victor Hugo,Paris,75001,670266919,julie.faure@orange.fr,Alsace-Moselle,1995-09-21,2022-03-02,1996-01-24,0,web,2020-11-24,,,,,,4,2,2,2,-999,30,-999,29,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,1,10,0,0.0,0.5,1.0,1.5,12.5,,,,3,0,-0.4815595166061452
6972,Fontaine,Julie,Mme,162 Rue des Fleurs,Saint-Étienne,42000,746469934,julie.fontaine@gmail.com,Régime général,1992-07-18,2019-03-21,,1,PROGES,2011-12-27,,,,,2019-02-03,2,2,2,4,26,33,-999,-999,7,13,-999,-999,-999,-999,-999,-999,-999,-999,,19,46,1,0.5,1,0,10,1,0.0,0.5,1.0,1.5,15.0,2491.0,0.2,3.0,0,0,-0.4970744772873109
8363,Fournier,Julie,Mme,146 Rue de la Paix,Versailles,78000,710114763,julie.fournier@orange.fr,Régime agricole,1983-03-17,2020-07-07,1980-11-18,0,web,,,,,,,1,2,1,2,-999,42,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,6,0,0.0,0.5,1.0,1.5,9.0,,,,3,0,-0.5888244881608407
2912,François,Julie,Mme,121 Rue République,Reims,51100,732979202,julie.françois19@yahoo.fr,Régime général,1984-04-26,2023-01-17,,0,MH2,2015-06-01,2009-06-23,2014-02-07,,,,3,2,2,2,-999,41,-999,-999,-999,10,-999,16,-999,11,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,,3,0,-0.4135864973782431
7337,François,Julie,M,6 Rue de la Paix,Grenoble,38000,640834467,julie.françois@free.fr,Régime général,1964-11-27,2021-09-05,1965-08-09,2,web,2009-10-26,2006-03-11,,,,2021-01-08,4,4,4,2,56,61,55,60,11,16,14,19,-999,-999,-999,-999,-999,-999,1.0,42,240,1,0.5,0,0,12,2,1.0,0.5,1.0,1.5,18.0,1786.0,0.2,3.6,2,1,-0.6018317429125855
10764,François,Julie,Mme,83 Rue Nationale,Montpellier,34000,670102147,julie.françois@orange.fr,Régime général,1949-08-04,2023-12-12,1953-11-09,0,MH-50M-Eric,,,,,,2023-08-12,3,4,4,2,74,76,69,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,122,1,0.5,1,0,12,0,1.5,0.5,1.0,1.5,17.5,840.0,0.2,3.5,2,0,-0.5639131149517163
3299,Garcia,Julie,Mme,139 Rue Nationale,Marseille,13001,654116691,julie.garcia3@orange.fr,Régime général,1975-06-12,2025-05-25,1975-07-15,0,MH1,,,,,,2025-09-03,3,3,1,3,50,50,50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0,0,0,1,0.5,1,0,10,0,0.5,0.5,1.0,1.5,15.5,87.0,0.2345702880937976,3.64,2,0,-0.5259679351617009
2624,Garcia,Julie,M,143 Rue Nationale,Lyon,69001,611837691,julie.garcia70@sfr.fr,Régime général,1971-08-04,2019-09-15,,2,web,1994-05-21,2007-06-22,,,,2019-11-09,2,2,4,2,48,54,-999,-999,25,31,12,18,-999,-999,-999,-999,-999,-999,,23,0,1,0.5,0,0,10,2,0.5,0.5,1.0,1.5,15.5,2212.0,0.2,3.1,0,0,-0.4962410031599736
4748,Garcia,Julie,M,89 Rue de la Paix,Saint-Étienne,42000,750629859,julie.garcia@yahoo.fr,Régime général,1964-02-23,2020-04-22,1959-03-17,0,MH-30M,,,,,,2020-11-02,3,4,3,3,56,61,61,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,0,1,0.5,1,0,12,0,1.0,0.5,1.0,1.5,18.0,1853.0,0.2,3.6,2,0,-0.5226631778497463
12752,Garnier,Julie,M,13 Rue de la Paix,Reims,51100,643321029,julie.garnier@laposte.net,Régime général,1954-04-21,2025-08-01,1957-11-14,0,web,,,,,,,4,2,4,2,-999,71,-999,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.44149420872724493
4416,Gauthier,Julie,Mme,47 Rue Victor Hugo,Bordeaux,33000,618400252,julie.gauthier25@free.fr,Régime général,1990-02-16,2020-09-21,,0,MH-32MC,2015-11-18,2008-03-23,,,,,1,4,2,3,-999,35,-999,-999,-999,10,-999,17,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,,4,0,-0.47721961303400867
